day,icao,hour_utc,ticker,p_model,p_market,outcome
2026-07-29,KLAX,19,KXHIGHLAX-26JUL29-B77.5,0.109,0.005,0.0
2026-07-29,KLAX,19,KXHIGHLAX-26JUL29-B79.5,0.576,0.91,1.0
2026-07-29,KLAX,19,KXHIGHLAX-26JUL29-B81.5,0.293,0.08499999999999999,0.0
2026-07-29,KLAX,19,KXHIGHLAX-26JUL29-T82,0.022,0.005,0.0
2026-07-30,KLAX,15,KXHIGHLAX-26JUL30-B78.5,0.363,0.615,1.0
2026-07-30,KLAX,15,KXHIGHLAX-26JUL30-B76.5,0.1865,0.245,0.0
2026-07-30,KLAX,15,KXHIGHLAX-26JUL30-B82.5,0.101,0.025,0.0
2026-07-30,KLAX,15,KXHIGHLAX-26JUL30-B80.5,0.296,0.10500000000000001,0.0
2026-07-30,KLAX,15,KXHIGHLAX-26JUL30-T76,0.0205,0.015,0.0
2026-07-30,KLAX,15,KXHIGHLAX-26JUL30-T83,0.033,0.015,0.0
2026-07-30,KLAX,17,KXHIGHLAX-26JUL30-B78.5,0.4655,0.72,1.0
2026-07-30,KLAX,17,KXHIGHLAX-26JUL30-B76.5,0.315,0.195,0.0
2026-07-30,KLAX,17,KXHIGHLAX-26JUL30-B82.5,0.016,0.015,0.0
2026-07-30,KLAX,17,KXHIGHLAX-26JUL30-B80.5,0.165,0.08499999999999999,0.0
2026-07-30,KLAX,17,KXHIGHLAX-26JUL30-T76,0.0385,0.005,0.0
2026-07-30,KLAX,17,KXHIGHLAX-26JUL30-T83,0.0,0.005,0.0
2026-07-30,KLAX,19,KXHIGHLAX-26JUL30-B78.5,0.701,0.925,1.0
2026-07-30,KLAX,19,KXHIGHLAX-26JUL30-B76.5,0.174,0.005,0.0
2026-07-30,KLAX,19,KXHIGHLAX-26JUL30-B82.5,0.013,0.005,0.0
2026-07-30,KLAX,19,KXHIGHLAX-26JUL30-B80.5,0.112,0.08499999999999999,0.0
2026-07-30,KLAX,19,KXHIGHLAX-26JUL30-T76,0.0,0.005,0.0
2026-07-30,KLAX,19,KXHIGHLAX-26JUL30-T83,0.0,0.005,0.0
2026-07-31,KLAX,15,KXHIGHLAX-26JUL31-B82.5,0.166,0.045,0.0
2026-07-31,KLAX,15,KXHIGHLAX-26JUL31-B80.5,0.4045,0.245,1.0
2026-07-31,KLAX,15,KXHIGHLAX-26JUL31-B86.5,0.0,0.005,0.0
2026-07-31,KLAX,15,KXHIGHLAX-26JUL31-B84.5,0.0245,0.005,0.0
2026-07-31,KLAX,15,KXHIGHLAX-26JUL31-T80,0.3955,0.745,0.0
2026-07-31,KLAX,15,KXHIGHLAX-26JUL31-T87,0.0095,0.005,0.0
2026-07-31,KLAX,17,KXHIGHLAX-26JUL31-B82.5,0.2455,0.14500000000000002,0.0
2026-07-31,KLAX,17,KXHIGHLAX-26JUL31-B80.5,0.348,0.685,1.0
2026-07-31,KLAX,17,KXHIGHLAX-26JUL31-B86.5,0.011,0.005,0.0
2026-07-31,KLAX,17,KXHIGHLAX-26JUL31-B84.5,0.0795,0.025,0.0
2026-07-31,KLAX,17,KXHIGHLAX-26JUL31-T80,0.316,0.175,0.0
2026-07-31,KLAX,17,KXHIGHLAX-26JUL31-T87,0.0,0.005,0.0
2026-07-31,KLAX,19,KXHIGHLAX-26JUL31-B82.5,0.071,0.025,0.0
2026-07-31,KLAX,19,KXHIGHLAX-26JUL31-B80.5,0.6755,0.965,1.0
2026-07-31,KLAX,19,KXHIGHLAX-26JUL31-B86.5,0.0,0.005,0.0
2026-07-31,KLAX,19,KXHIGHLAX-26JUL31-B84.5,0.009,0.005,0.0
2026-07-31,KLAX,19,KXHIGHLAX-26JUL31-T80,0.2445,0.005,0.0
2026-07-31,KLAX,19,KXHIGHLAX-26JUL31-T87,0.0,0.005,0.0
2026-08-01,KLAX,15,KXHIGHLAX-26AUG01-B80.5,0.421,0.545,1.0
2026-08-01,KLAX,15,KXHIGHLAX-26AUG01-B82.5,0.211,0.325,0.0
2026-08-01,KLAX,15,KXHIGHLAX-26AUG01-B78.5,0.242,0.095,0.0
2026-08-01,KLAX,15,KXHIGHLAX-26AUG01-T78,0.064,0.005,0.0
2026-08-01,KLAX,15,KXHIGHLAX-26AUG01-B84.5,0.0465,0.065,0.0
2026-08-01,KLAX,15,KXHIGHLAX-26AUG01-T85,0.0155,0.015,0.0
2026-08-01,KLAX,17,KXHIGHLAX-26AUG01-B80.5,0.404,0.615,1.0
2026-08-01,KLAX,17,KXHIGHLAX-26AUG01-B82.5,0.158,0.08499999999999999,0.0
2026-08-01,KLAX,17,KXHIGHLAX-26AUG01-B78.5,0.3365,0.275,0.0
2026-08-01,KLAX,17,KXHIGHLAX-26AUG01-T78,0.061,0.005,0.0
2026-08-01,KLAX,17,KXHIGHLAX-26AUG01-B84.5,0.0375,0.015,0.0
2026-08-01,KLAX,17,KXHIGHLAX-26AUG01-T85,0.003,0.005,0.0
2026-08-01,KLAX,19,KXHIGHLAX-26AUG01-B80.5,0.694,0.83,1.0
2026-08-01,KLAX,19,KXHIGHLAX-26AUG01-B82.5,0.1205,0.035,0.0
2026-08-01,KLAX,19,KXHIGHLAX-26AUG01-B78.5,0.172,0.135,0.0
2026-08-01,KLAX,19,KXHIGHLAX-26AUG01-T78,0.0,0.005,0.0
2026-08-01,KLAX,19,KXHIGHLAX-26AUG01-B84.5,0.013,0.005,0.0
2026-08-01,KLAX,19,KXHIGHLAX-26AUG01-T85,0.0005,0.005,0.0
2026-08-02,KLAX,15,KXHIGHLAX-26AUG02-B80.5,0.445,0.595,0.0
2026-08-02,KLAX,15,KXHIGHLAX-26AUG02-B78.5,0.3005,0.365,1.0
2026-08-02,KLAX,15,KXHIGHLAX-26AUG02-B82.5,0.1625,0.055,0.0
2026-08-02,KLAX,15,KXHIGHLAX-26AUG02-T78,0.062,0.025,0.0
2026-08-02,KLAX,15,KXHIGHLAX-26AUG02-T85,0.0065,0.005,0.0
2026-08-02,KLAX,15,KXHIGHLAX-26AUG02-B84.5,0.0235,0.005,0.0
2026-08-02,KLAX,17,KXHIGHLAX-26AUG02-B80.5,0.405,0.765,0.0
2026-08-02,KLAX,17,KXHIGHLAX-26AUG02-B78.5,0.3845,0.215,1.0
2026-08-02,KLAX,17,KXHIGHLAX-26AUG02-B82.5,0.128,0.055,0.0
2026-08-02,KLAX,17,KXHIGHLAX-26AUG02-T78,0.0675,0.005,0.0
2026-08-02,KLAX,17,KXHIGHLAX-26AUG02-T85,0.0,0.005,0.0
2026-08-02,KLAX,17,KXHIGHLAX-26AUG02-B84.5,0.015,0.005,0.0
2026-08-02,KLAX,19,KXHIGHLAX-26AUG02-B80.5,0.4005,0.66,0.0
2026-08-02,KLAX,19,KXHIGHLAX-26AUG02-B78.5,0.5545,0.345,1.0
2026-08-02,KLAX,19,KXHIGHLAX-26AUG02-B82.5,0.0445,0.015,0.0
2026-08-02,KLAX,19,KXHIGHLAX-26AUG02-T78,0.0,0.005,0.0
2026-08-02,KLAX,19,KXHIGHLAX-26AUG02-T85,0.0,0.005,0.0
2026-08-02,KLAX,19,KXHIGHLAX-26AUG02-B84.5,0.0005,0.005,0.0
2026-08-03,KLAX,15,KXHIGHLAX-26AUG03-B76.5,0.37,0.315,0.0
2026-08-03,KLAX,15,KXHIGHLAX-26AUG03-T83,0.006,0.005,0.0
2026-08-03,KLAX,15,KXHIGHLAX-26AUG03-T76,0.0875,0.005,0.0
2026-08-03,KLAX,15,KXHIGHLAX-26AUG03-B78.5,0.377,0.665,1.0
2026-08-03,KLAX,15,KXHIGHLAX-26AUG03-B82.5,0.0195,0.005,0.0
2026-08-03,KLAX,15,KXHIGHLAX-26AUG03-B80.5,0.14,0.035,0.0
2026-08-03,KLAX,17,KXHIGHLAX-26AUG03-B76.5,0.3185,0.365,0.0
2026-08-03,KLAX,17,KXHIGHLAX-26AUG03-T83,0.0,0.005,0.0
2026-08-03,KLAX,17,KXHIGHLAX-26AUG03-T76,0.0495,0.005,0.0
2026-08-03,KLAX,17,KXHIGHLAX-26AUG03-B78.5,0.473,0.605,1.0
2026-08-03,KLAX,17,KXHIGHLAX-26AUG03-B82.5,0.013,0.005,0.0
2026-08-03,KLAX,17,KXHIGHLAX-26AUG03-B80.5,0.146,0.045,0.0
2026-08-03,KLAX,19,KXHIGHLAX-26AUG03-B76.5,0.0,0.005,0.0
2026-08-03,KLAX,19,KXHIGHLAX-26AUG03-T83,0.0,0.005,0.0
2026-08-03,KLAX,19,KXHIGHLAX-26AUG03-T76,0.0,0.005,0.0
2026-08-03,KLAX,19,KXHIGHLAX-26AUG03-B78.5,0.698,0.955,1.0
2026-08-03,KLAX,19,KXHIGHLAX-26AUG03-B82.5,0.0255,0.005,0.0
2026-08-03,KLAX,19,KXHIGHLAX-26AUG03-B80.5,0.2765,0.045,0.0
2026-08-04,KLAX,15,KXHIGHLAX-26AUG04-B81.5,0.022,0.015,0.0
2026-08-04,KLAX,15,KXHIGHLAX-26AUG04-T75,0.128,0.005,0.0
2026-08-04,KLAX,15,KXHIGHLAX-26AUG04-T82,0.004,0.005,0.0
2026-08-04,KLAX,15,KXHIGHLAX-26AUG04-B79.5,0.18,0.11499999999999999,0.0
2026-08-04,KLAX,15,KXHIGHLAX-26AUG04-B75.5,0.2925,0.165,0.0
2026-08-04,KLAX,15,KXHIGHLAX-26AUG04-B77.5,0.3735,0.735,1.0
2026-08-04,KLAX,17,KXHIGHLAX-26AUG04-B81.5,0.038,0.005,0.0
2026-08-04,KLAX,17,KXHIGHLAX-26AUG04-T75,0.0035,0.005,0.0
2026-08-04,KLAX,17,KXHIGHLAX-26AUG04-T82,0.0,0.005,0.0
2026-08-04,KLAX,17,KXHIGHLAX-26AUG04-B79.5,0.2425,0.14500000000000002,0.0
2026-08-04,KLAX,17,KXHIGHLAX-26AUG04-B75.5,0.174,0.045,0.0
2026-08-04,KLAX,17,KXHIGHLAX-26AUG04-B77.5,0.542,0.785,1.0
2026-08-04,KLAX,19,KXHIGHLAX-26AUG04-B81.5,0.0215,0.005,0.0
2026-08-04,KLAX,19,KXHIGHLAX-26AUG04-T75,0.0,0.005,0.0
2026-08-04,KLAX,19,KXHIGHLAX-26AUG04-T82,0.0,0.005,0.0
2026-08-04,KLAX,19,KXHIGHLAX-26AUG04-B79.5,0.321,0.14500000000000002,0.0
2026-08-04,KLAX,19,KXHIGHLAX-26AUG04-B75.5,0.055,0.005,0.0
2026-08-04,KLAX,19,KXHIGHLAX-26AUG04-B77.5,0.6025,0.815,1.0
2026-08-05,KLAX,15,KXHIGHLAX-26AUG05-B77.5,0.41,0.725,1.0
2026-08-05,KLAX,15,KXHIGHLAX-26AUG05-B75.5,0.376,0.215,0.0
2026-08-05,KLAX,15,KXHIGHLAX-26AUG05-T75,0.115,0.005,0.0
2026-08-05,KLAX,15,KXHIGHLAX-26AUG05-B79.5,0.094,0.055,0.0
2026-08-05,KLAX,15,KXHIGHLAX-26AUG05-B81.5,0.0035,0.005,0.0
2026-08-05,KLAX,15,KXHIGHLAX-26AUG05-T82,0.0015,0.005,0.0
2026-08-05,KLAX,17,KXHIGHLAX-26AUG05-B77.5,0.541,0.745,1.0
2026-08-05,KLAX,17,KXHIGHLAX-26AUG05-B75.5,0.2865,0.255,0.0
2026-08-05,KLAX,17,KXHIGHLAX-26AUG05-T75,0.0085,0.005,0.0
2026-08-05,KLAX,17,KXHIGHLAX-26AUG05-B79.5,0.145,0.025,0.0
2026-08-05,KLAX,17,KXHIGHLAX-26AUG05-B81.5,0.019,0.005,0.0
2026-08-05,KLAX,17,KXHIGHLAX-26AUG05-T82,0.0,0.005,0.0
2026-08-05,KLAX,19,KXHIGHLAX-26AUG05-B77.5,0.7005,0.96,1.0
2026-08-05,KLAX,19,KXHIGHLAX-26AUG05-B75.5,0.206,0.005,0.0
2026-08-05,KLAX,19,KXHIGHLAX-26AUG05-T75,0.0,0.005,0.0
2026-08-05,KLAX,19,KXHIGHLAX-26AUG05-B79.5,0.084,0.025,0.0
2026-08-05,KLAX,19,KXHIGHLAX-26AUG05-B81.5,0.0095,0.005,0.0
2026-08-05,KLAX,19,KXHIGHLAX-26AUG05-T82,0.0,0.005,0.0
2026-08-06,KLAX,15,KXHIGHLAX-26AUG06-B80.5,0.2225,0.155,0.0
2026-08-06,KLAX,15,KXHIGHLAX-26AUG06-T76,0.013,0.005,0.0
2026-08-06,KLAX,15,KXHIGHLAX-26AUG06-B82.5,0.0195,0.005,0.0
2026-08-06,KLAX,15,KXHIGHLAX-26AUG06-B78.5,0.514,0.805,1.0
2026-08-06,KLAX,15,KXHIGHLAX-26AUG06-T83,0.0045,0.005,0.0
2026-08-06,KLAX,15,KXHIGHLAX-26AUG06-B76.5,0.2265,0.07500000000000001,0.0
2026-08-06,KLAX,17,KXHIGHLAX-26AUG06-B80.5,0.205,0.065,0.0
2026-08-06,KLAX,17,KXHIGHLAX-26AUG06-T76,0.0,0.005,0.0
2026-08-06,KLAX,17,KXHIGHLAX-26AUG06-B82.5,0.0315,0.005,0.0
2026-08-06,KLAX,17,KXHIGHLAX-26AUG06-B78.5,0.568,0.855,1.0
2026-08-06,KLAX,17,KXHIGHLAX-26AUG06-T83,0.0,0.005,0.0
2026-08-06,KLAX,17,KXHIGHLAX-26AUG06-B76.5,0.1955,0.095,0.0
2026-08-06,KLAX,19,KXHIGHLAX-26AUG06-B80.5,0.1255,0.01,0.0
2026-08-06,KLAX,19,KXHIGHLAX-26AUG06-T76,0.0,0.005,0.0
2026-08-06,KLAX,19,KXHIGHLAX-26AUG06-B82.5,0.008,0.005,0.0
2026-08-06,KLAX,19,KXHIGHLAX-26AUG06-B78.5,0.703,0.835,1.0
2026-08-06,KLAX,19,KXHIGHLAX-26AUG06-T83,0.0,0.005,0.0
2026-08-06,KLAX,19,KXHIGHLAX-26AUG06-B76.5,0.1635,0.135,0.0
2026-08-07,KLAX,15,KXHIGHLAX-26AUG07-T82,0.076,0.005,0.0
2026-08-07,KLAX,15,KXHIGHLAX-26AUG07-B81.5,0.3045,0.025,0.0
2026-08-07,KLAX,15,KXHIGHLAX-26AUG07-B79.5,0.3005,0.475,1.0
2026-08-07,KLAX,15,KXHIGHLAX-26AUG07-B77.5,0.21,0.515,0.0
2026-08-07,KLAX,15,KXHIGHLAX-26AUG07-B75.5,0.098,0.005,0.0
2026-08-07,KLAX,15,KXHIGHLAX-26AUG07-T75,0.011,0.005,0.0
2026-08-07,KLAX,17,KXHIGHLAX-26AUG07-T82,0.0695,0.005,0.0
2026-08-07,KLAX,17,KXHIGHLAX-26AUG07-B81.5,0.357,0.005,0.0
2026-08-07,KLAX,17,KXHIGHLAX-26AUG07-B79.5,0.482,0.395,1.0
2026-08-07,KLAX,17,KXHIGHLAX-26AUG07-B77.5,0.0915,0.615,0.0
2026-08-07,KLAX,17,KXHIGHLAX-26AUG07-B75.5,0.0,0.005,0.0
2026-08-07,KLAX,17,KXHIGHLAX-26AUG07-T75,0.0,0.005,0.0
2026-08-07,KLAX,19,KXHIGHLAX-26AUG07-T82,0.0215,0.005,0.0
2026-08-07,KLAX,19,KXHIGHLAX-26AUG07-B81.5,0.246,0.05,0.0
2026-08-07,KLAX,19,KXHIGHLAX-26AUG07-B79.5,0.638,0.915,1.0
2026-08-07,KLAX,19,KXHIGHLAX-26AUG07-B77.5,0.0945,0.055,0.0
2026-08-07,KLAX,19,KXHIGHLAX-26AUG07-B75.5,0.0,0.005,0.0
2026-08-07,KLAX,19,KXHIGHLAX-26AUG07-T75,0.0,0.005,0.0
2026-08-08,KLAX,15,KXHIGHLAX-26AUG08-T74,0.0,0.005,0.0
2026-08-08,KLAX,15,KXHIGHLAX-26AUG08-T81,0.134,0.055,0.0
2026-08-08,KLAX,15,KXHIGHLAX-26AUG08-B74.5,0.0,0.005,0.0
2026-08-08,KLAX,15,KXHIGHLAX-26AUG08-B76.5,0.0675,0.025,0.0
2026-08-08,KLAX,15,KXHIGHLAX-26AUG08-B80.5,0.4195,0.415,0.0
2026-08-08,KLAX,15,KXHIGHLAX-26AUG08-B78.5,0.379,0.525,1.0
2026-08-08,KLAX,17,KXHIGHLAX-26AUG08-T74,0.0,0.005,0.0
2026-08-08,KLAX,17,KXHIGHLAX-26AUG08-T81,0.1045,0.055,0.0
2026-08-08,KLAX,17,KXHIGHLAX-26AUG08-B74.5,0.0,0.005,0.0
2026-08-08,KLAX,17,KXHIGHLAX-26AUG08-B76.5,0.043,0.005,0.0
2026-08-08,KLAX,17,KXHIGHLAX-26AUG08-B80.5,0.463,0.415,0.0
2026-08-08,KLAX,17,KXHIGHLAX-26AUG08-B78.5,0.3895,0.545,1.0
2026-08-08,KLAX,19,KXHIGHLAX-26AUG08-T74,0.0,0.005,0.0
2026-08-08,KLAX,19,KXHIGHLAX-26AUG08-T81,0.051,0.025,0.0
2026-08-08,KLAX,19,KXHIGHLAX-26AUG08-B74.5,0.0,0.005,0.0
2026-08-08,KLAX,19,KXHIGHLAX-26AUG08-B76.5,0.0,0.005,0.0
2026-08-08,KLAX,19,KXHIGHLAX-26AUG08-B80.5,0.42,0.20500000000000002,0.0
2026-08-08,KLAX,19,KXHIGHLAX-26AUG08-B78.5,0.529,0.785,1.0
2026-08-09,KLAX,15,KXHIGHLAX-26AUG09-T75,0.0005,0.005,0.0
2026-08-09,KLAX,15,KXHIGHLAX-26AUG09-T82,0.05,0.015,0.0
2026-08-09,KLAX,15,KXHIGHLAX-26AUG09-B79.5,0.4615,0.705,1.0
2026-08-09,KLAX,15,KXHIGHLAX-26AUG09-B75.5,0.009,0.005,0.0
2026-08-09,KLAX,15,KXHIGHLAX-26AUG09-B81.5,0.2735,0.255,0.0
2026-08-09,KLAX,15,KXHIGHLAX-26AUG09-B77.5,0.2055,0.055,0.0
2026-08-09,KLAX,17,KXHIGHLAX-26AUG09-T75,0.0,0.005,0.0
2026-08-09,KLAX,17,KXHIGHLAX-26AUG09-T82,0.0245,0.015,0.0
2026-08-09,KLAX,17,KXHIGHLAX-26AUG09-B79.5,0.4775,0.675,1.0
2026-08-09,KLAX,17,KXHIGHLAX-26AUG09-B75.5,0.0265,0.005,0.0
2026-08-09,KLAX,17,KXHIGHLAX-26AUG09-B81.5,0.2,0.265,0.0
2026-08-09,KLAX,17,KXHIGHLAX-26AUG09-B77.5,0.2715,0.065,0.0
2026-08-09,KLAX,19,KXHIGHLAX-26AUG09-T75,0.0,0.005,0.0
2026-08-09,KLAX,19,KXHIGHLAX-26AUG09-T82,0.012,0.005,0.0
2026-08-09,KLAX,19,KXHIGHLAX-26AUG09-B79.5,0.6915,0.855,1.0
2026-08-09,KLAX,19,KXHIGHLAX-26AUG09-B75.5,0.0,0.005,0.0
2026-08-09,KLAX,19,KXHIGHLAX-26AUG09-B81.5,0.1615,0.055,0.0
2026-08-09,KLAX,19,KXHIGHLAX-26AUG09-B77.5,0.135,0.11,0.0
2026-08-10,KLAX,15,KXHIGHLAX-26AUG10-T81,0.0845,0.055,0.0
2026-08-10,KLAX,15,KXHIGHLAX-26AUG10-B76.5,0.0895,0.005,0.0
2026-08-10,KLAX,15,KXHIGHLAX-26AUG10-B78.5,0.459,0.395,1.0
2026-08-10,KLAX,15,KXHIGHLAX-26AUG10-T74,0.0,0.005,0.0
2026-08-10,KLAX,15,KXHIGHLAX-26AUG10-B80.5,0.365,0.545,0.0
2026-08-10,KLAX,15,KXHIGHLAX-26AUG10-B74.5,0.002,0.005,0.0
2026-08-10,KLAX,17,KXHIGHLAX-26AUG10-T81,0.0575,0.015,0.0
2026-08-10,KLAX,17,KXHIGHLAX-26AUG10-B76.5,0.1295,0.005,0.0
2026-08-10,KLAX,17,KXHIGHLAX-26AUG10-B78.5,0.519,0.605,1.0
2026-08-10,KLAX,17,KXHIGHLAX-26AUG10-T74,0.0,0.005,0.0
2026-08-10,KLAX,17,KXHIGHLAX-26AUG10-B80.5,0.294,0.415,0.0
2026-08-10,KLAX,17,KXHIGHLAX-26AUG10-B74.5,0.0,0.005,0.0
2026-08-10,KLAX,19,KXHIGHLAX-26AUG10-T81,0.0365,0.025,0.0
2026-08-10,KLAX,19,KXHIGHLAX-26AUG10-B76.5,0.0,0.005,0.0
2026-08-10,KLAX,19,KXHIGHLAX-26AUG10-B78.5,0.6055,0.275,1.0
2026-08-10,KLAX,19,KXHIGHLAX-26AUG10-T74,0.0,0.005,0.0
2026-08-10,KLAX,19,KXHIGHLAX-26AUG10-B80.5,0.358,0.735,0.0
2026-08-10,KLAX,19,KXHIGHLAX-26AUG10-B74.5,0.0,0.005,0.0
2026-08-11,KLAX,15,KXHIGHLAX-26AUG11-B80.5,0.373,0.08499999999999999,1.0
2026-08-11,KLAX,15,KXHIGHLAX-26AUG11-B74.5,0.0015,0.005,0.0
2026-08-11,KLAX,15,KXHIGHLAX-26AUG11-T74,0.0,0.005,0.0
2026-08-11,KLAX,15,KXHIGHLAX-26AUG11-B76.5,0.08,0.14500000000000002,0.0
2026-08-11,KLAX,15,KXHIGHLAX-26AUG11-T81,0.0635,0.005,0.0
2026-08-11,KLAX,15,KXHIGHLAX-26AUG11-B78.5,0.482,0.765,0.0
2026-08-11,KLAX,17,KXHIGHLAX-26AUG11-B80.5,0.633,0.255,1.0
2026-08-11,KLAX,17,KXHIGHLAX-26AUG11-B74.5,0.0,0.005,0.0
2026-08-11,KLAX,17,KXHIGHLAX-26AUG11-T74,0.0,0.005,0.0
2026-08-11,KLAX,17,KXHIGHLAX-26AUG11-B76.5,0.0,0.015,0.0
2026-08-11,KLAX,17,KXHIGHLAX-26AUG11-T81,0.367,0.005,0.0
2026-08-11,KLAX,17,KXHIGHLAX-26AUG11-B78.5,0.0,0.735,0.0
2026-08-11,KLAX,19,KXHIGHLAX-26AUG11-B80.5,0.8175,0.985,1.0
2026-08-11,KLAX,19,KXHIGHLAX-26AUG11-B74.5,0.0,0.005,0.0
2026-08-11,KLAX,19,KXHIGHLAX-26AUG11-T74,0.0,0.005,0.0
2026-08-11,KLAX,19,KXHIGHLAX-26AUG11-B76.5,0.0,0.005,0.0
2026-08-11,KLAX,19,KXHIGHLAX-26AUG11-T81,0.1825,0.025,0.0
2026-08-11,KLAX,19,KXHIGHLAX-26AUG11-B78.5,0.0,0.005,0.0
2026-08-12,KLAX,15,KXHIGHLAX-26AUG12-T72,0.0,0.005,0.0
2026-08-12,KLAX,15,KXHIGHLAX-26AUG12-B74.5,0.0195,0.005,0.0
2026-08-12,KLAX,15,KXHIGHLAX-26AUG12-B72.5,0.0,0.005,0.0
2026-08-12,KLAX,15,KXHIGHLAX-26AUG12-B76.5,0.2905,0.295,0.0
2026-08-12,KLAX,15,KXHIGHLAX-26AUG12-B78.5,0.467,0.585,1.0
2026-08-12,KLAX,15,KXHIGHLAX-26AUG12-T79,0.223,0.11499999999999999,0.0
2026-08-12,KLAX,17,KXHIGHLAX-26AUG12-T72,0.0,0.005,0.0
2026-08-12,KLAX,17,KXHIGHLAX-26AUG12-B74.5,0.0,0.005,0.0
2026-08-12,KLAX,17,KXHIGHLAX-26AUG12-B72.5,0.0,0.005,0.0
2026-08-12,KLAX,17,KXHIGHLAX-26AUG12-B76.5,0.299,0.29000000000000004,0.0
2026-08-12,KLAX,17,KXHIGHLAX-26AUG12-B78.5,0.554,0.635,1.0
2026-08-12,KLAX,17,KXHIGHLAX-26AUG12-T79,0.147,0.08499999999999999,0.0
2026-08-12,KLAX,19,KXHIGHLAX-26AUG12-T72,0.0,0.005,0.0
2026-08-12,KLAX,19,KXHIGHLAX-26AUG12-B74.5,0.0,0.005,0.0
2026-08-12,KLAX,19,KXHIGHLAX-26AUG12-B72.5,0.0,0.005,0.0
2026-08-12,KLAX,19,KXHIGHLAX-26AUG12-B76.5,0.5665,0.525,0.0
2026-08-12,KLAX,19,KXHIGHLAX-26AUG12-B78.5,0.3985,0.475,1.0
2026-08-12,KLAX,19,KXHIGHLAX-26AUG12-T79,0.035,0.005,0.0
2026-08-13,KLAX,15,KXHIGHLAX-26AUG13-B70.5,0.0,0.005,0.0
2026-08-13,KLAX,15,KXHIGHLAX-26AUG13-T70,0.0,0.005,0.0
2026-08-13,KLAX,15,KXHIGHLAX-26AUG13-T77,0.388,0.445,0.0
2026-08-13,KLAX,15,KXHIGHLAX-26AUG13-B74.5,0.0915,0.015,0.0
2026-08-13,KLAX,15,KXHIGHLAX-26AUG13-B72.5,0.001,0.005,0.0
2026-08-13,KLAX,15,KXHIGHLAX-26AUG13-B76.5,0.5195,0.545,1.0
2026-08-13,KLAX,17,KXHIGHLAX-26AUG13-B70.5,0.0,0.005,0.0
2026-08-13,KLAX,17,KXHIGHLAX-26AUG13-T70,0.0,0.005,0.0
2026-08-13,KLAX,17,KXHIGHLAX-26AUG13-T77,0.2325,0.375,0.0
2026-08-13,KLAX,17,KXHIGHLAX-26AUG13-B74.5,0.1675,0.035,0.0
2026-08-13,KLAX,17,KXHIGHLAX-26AUG13-B72.5,0.0175,0.005,0.0
2026-08-13,KLAX,17,KXHIGHLAX-26AUG13-B76.5,0.5825,0.605,1.0
2026-08-13,KLAX,19,KXHIGHLAX-26AUG13-B70.5,0.0,0.005,0.0
2026-08-13,KLAX,19,KXHIGHLAX-26AUG13-T70,0.0,0.005,0.0
2026-08-13,KLAX,19,KXHIGHLAX-26AUG13-T77,0.338,0.45,0.0
2026-08-13,KLAX,19,KXHIGHLAX-26AUG13-B74.5,0.0,0.005,0.0
2026-08-13,KLAX,19,KXHIGHLAX-26AUG13-B72.5,0.0,0.005,0.0
2026-08-13,KLAX,19,KXHIGHLAX-26AUG13-B76.5,0.662,0.555,1.0
2026-08-14,KLAX,15,KXHIGHLAX-26AUG14-T71,0.0,0.005,0.0
2026-08-14,KLAX,15,KXHIGHLAX-26AUG14-B75.5,0.087,0.135,0.0
2026-08-14,KLAX,15,KXHIGHLAX-26AUG14-B73.5,0.0,0.005,0.0
2026-08-14,KLAX,15,KXHIGHLAX-26AUG14-B71.5,0.0,0.005,0.0
2026-08-14,KLAX,15,KXHIGHLAX-26AUG14-T78,0.132,0.10500000000000001,0.0
2026-08-14,KLAX,15,KXHIGHLAX-26AUG14-B77.5,0.781,0.765,1.0
2026-08-14,KLAX,17,KXHIGHLAX-26AUG14-T71,0.0,0.005,0.0
2026-08-14,KLAX,17,KXHIGHLAX-26AUG14-B75.5,0.053,0.035,0.0
2026-08-14,KLAX,17,KXHIGHLAX-26AUG14-B73.5,0.0,0.005,0.0
2026-08-14,KLAX,17,KXHIGHLAX-26AUG14-B71.5,0.0,0.005,0.0
2026-08-14,KLAX,17,KXHIGHLAX-26AUG14-T78,0.2035,0.15000000000000002,0.0
2026-08-14,KLAX,17,KXHIGHLAX-26AUG14-B77.5,0.7435,0.785,1.0
2026-08-14,KLAX,19,KXHIGHLAX-26AUG14-T71,0.0,0.005,0.0
2026-08-14,KLAX,19,KXHIGHLAX-26AUG14-B75.5,0.0,0.005,0.0
2026-08-14,KLAX,19,KXHIGHLAX-26AUG14-B73.5,0.0,0.005,0.0
2026-08-14,KLAX,19,KXHIGHLAX-26AUG14-B71.5,0.0,0.005,0.0
2026-08-14,KLAX,19,KXHIGHLAX-26AUG14-T78,0.345,0.79,0.0
2026-08-14,KLAX,19,KXHIGHLAX-26AUG14-B77.5,0.655,0.195,1.0
2026-08-15,KLAX,15,KXHIGHLAX-26AUG15-T74,0.0045,0.005,0.0
2026-08-15,KLAX,15,KXHIGHLAX-26AUG15-B74.5,0.2685,0.035,0.0
2026-08-15,KLAX,15,KXHIGHLAX-26AUG15-B76.5,0.618,0.63,1.0
2026-08-15,KLAX,15,KXHIGHLAX-26AUG15-B78.5,0.1015,0.335,0.0
2026-08-15,KLAX,15,KXHIGHLAX-26AUG15-T81,0.0025,0.005,0.0
